,full_path,filename,project_species,code,new_filename
6401,/mnt/ssd-cluster/cara/data/COA_2020/hailey.hester-COA_2020_Woodpecker_HH/images/Drive_04_04180125.JPG,Drive_04_04180125.JPG,COA_2020/hailey.hester-COA_2020_Woodpecker_HH,gj,Drive_04_04180125_gj.JPG
6402,/mnt/ssd-cluster/cara/data/COA_2020/hailey.hester-COA_2020_Woodpecker_HH/images/Drive_05_IMG_0013.JPG,Drive_05_IMG_0013.JPG,COA_2020/hailey.hester-COA_2020_Woodpecker_HH,gj,Drive_05_IMG_0013_gj.JPG
6403,/mnt/ssd-cluster/cara/data/COA_2020/hailey.hester-COA_2020_Woodpecker_HH/images/Drive_04_03290033.JPG,Drive_04_03290033.JPG,COA_2020/hailey.hester-COA_2020_Woodpecker_HH,gj,Drive_04_03290033_gj.JPG
6404,/mnt/ssd-cluster/cara/data/COA_2020/hailey.hester-COA_2020_Woodpecker_HH/images/Drive_07_04120023_1244.JPG,Drive_07_04120023_1244.JPG,COA_2020/hailey.hester-COA_2020_Woodpecker_HH,gj,Drive_07_04120023_1244_gj.JPG
6405,/mnt/ssd-cluster/cara/data/COA_2020/hailey.hester-COA_2020_Woodpecker_HH/images/Drive_05_07040178.JPG,Drive_05_07040178.JPG,COA_2020/hailey.hester-COA_2020_Woodpecker_HH,gj,Drive_05_07040178_gj.JPG
6406,/mnt/ssd-cluster/cara/data/COA_2020/hailey.hester-COA_2020_Woodpecker_HH/images/Drive_02_04110085.JPG,Drive_02_04110085.JPG,COA_2020/hailey.hester-COA_2020_Woodpecker_HH,gj,Drive_02_04110085_gj.JPG
6407,/mnt/ssd-cluster/cara/data/COA_2020/hailey.hester-COA_2020_Woodpecker_HH/images/Drive_05_07040179.JPG,Drive_05_07040179.JPG,COA_2020/hailey.hester-COA_2020_Woodpecker_HH,gj,Drive_05_07040179_gj.JPG
6408,/mnt/ssd-cluster/cara/data/COA_2020/hailey.hester-COA_2020_Woodpecker_HH/images/Drive_06_03060673_9352.JPG,Drive_06_03060673_9352.JPG,COA_2020/hailey.hester-COA_2020_Woodpecker_HH,gj,Drive_06_03060673_9352_gj.JPG
6409,/mnt/ssd-cluster/cara/data/COA_2020/hailey.hester-COA_2020_Insect_HH/images/Drive_01_05080061.JPG,Drive_01_05080061.JPG,COA_2020/hailey.hester-COA_2020_Insect_HH,gk,Drive_01_05080061_gk.JPG
6410,/mnt/ssd-cluster/cara/data/COA_2020/hailey.hester-COA_2020_Insect_HH/images/Drive_01_03300798.JPG,Drive_01_03300798.JPG,COA_2020/hailey.hester-COA_2020_Insect_HH,gk,Drive_01_03300798_gk.JPG
6411,/mnt/ssd-cluster/cara/data/COA_2020/hailey.hester-COA_2020_Insect_HH/images/Drive_01_03300821.JPG,Drive_01_03300821.JPG,COA_2020/hailey.hester-COA_2020_Insect_HH,gk,Drive_01_03300821_gk.JPG
6412,/mnt/ssd-cluster/cara/data/COA_2020/hailey.hester-COA_2020_Insect_HH/images/Drive_01_03300861.JPG,Drive_01_03300861.JPG,COA_2020/hailey.hester-COA_2020_Insect_HH,gk,Drive_01_03300861_gk.JPG
6413,/mnt/ssd-cluster/cara/data/COA_2020/hailey.hester-COA_2020_Insect_HH/images/Drive_01_03300792.JPG,Drive_01_03300792.JPG,COA_2020/hailey.hester-COA_2020_Insect_HH,gk,Drive_01_03300792_gk.JPG
6414,/mnt/ssd-cluster/cara/data/COA_2020/hailey.hester-COA_2020_Insect_HH/images/Drive_01_03300864.JPG,Drive_01_03300864.JPG,COA_2020/hailey.hester-COA_2020_Insect_HH,gk,Drive_01_03300864_gk.JPG
6415,/mnt/ssd-cluster/cara/data/COA_2020/hailey.hester-COA_2020_Insect_HH/images/Drive_01_04140027.JPG,Drive_01_04140027.JPG,COA_2020/hailey.hester-COA_2020_Insect_HH,gk,Drive_01_04140027_gk.JPG
6416,/mnt/ssd-cluster/cara/data/COA_2020/hailey.hester-COA_2020_Insect_HH/images/Drive_01_05080102.JPG,Drive_01_05080102.JPG,COA_2020/hailey.hester-COA_2020_Insect_HH,gk,Drive_01_05080102_gk.JPG
6417,/mnt/ssd-cluster/cara/data/COA_2020/hailey.hester-COA_2020_Insect_HH/images/Drive_01_05080091.JPG,Drive_01_05080091.JPG,COA_2020/hailey.hester-COA_2020_Insect_HH,gk,Drive_01_05080091_gk.JPG
6418,/mnt/ssd-cluster/cara/data/COA_2020/hailey.hester-COA_2020_Insect_HH/images/Drive_01_05090250.JPG,Drive_01_05090250.JPG,COA_2020/hailey.hester-COA_2020_Insect_HH,gk,Drive_01_05090250_gk.JPG
6419,/mnt/ssd-cluster/cara/data/COA_2020/hailey.hester-COA_2020_Insect_HH/images/Drive_01_05080063.JPG,Drive_01_05080063.JPG,COA_2020/hailey.hester-COA_2020_Insect_HH,gk,Drive_01_05080063_gk.JPG
6420,/mnt/ssd-cluster/cara/data/COA_2020/hailey.hester-COA_2020_Insect_HH/images/Drive_01_03300820.JPG,Drive_01_03300820.JPG,COA_2020/hailey.hester-COA_2020_Insect_HH,gk,Drive_01_03300820_gk.JPG
6421,/mnt/ssd-cluster/cara/data/COA_2020/hailey.hester-COA_2020_Insect_HH/images/Drive_01_03300779.JPG,Drive_01_03300779.JPG,COA_2020/hailey.hester-COA_2020_Insect_HH,gk,Drive_01_03300779_gk.JPG
6422,/mnt/ssd-cluster/cara/data/COA_2020/hailey.hester-COA_2020_Insect_HH/images/Drive_01_04140267.JPG,Drive_01_04140267.JPG,COA_2020/hailey.hester-COA_2020_Insect_HH,gk,Drive_01_04140267_gk.JPG
6423,/mnt/ssd-cluster/cara/data/COA_2020/hailey.hester-COA_2020_Insect_HH/images/Drive_01_03300846.JPG,Drive_01_03300846.JPG,COA_2020/hailey.hester-COA_2020_Insect_HH,gk,Drive_01_03300846_gk.JPG
6424,/mnt/ssd-cluster/cara/data/COA_2020/hailey.hester-COA_2020_Insect_HH/images/Drive_01_03300790.JPG,Drive_01_03300790.JPG,COA_2020/hailey.hester-COA_2020_Insect_HH,gk,Drive_01_03300790_gk.JPG
6425,/mnt/ssd-cluster/cara/data/COA_2020/hailey.hester-COA_2020_Insect_HH/images/Drive_01_03300856.JPG,Drive_01_03300856.JPG,COA_2020/hailey.hester-COA_2020_Insect_HH,gk,Drive_01_03300856_gk.JPG
6426,/mnt/ssd-cluster/cara/data/COA_2020/hailey.hester-COA_2020_Insect_HH/images/Drive_01_05090245.JPG,Drive_01_05090245.JPG,COA_2020/hailey.hester-COA_2020_Insect_HH,gk,Drive_01_05090245_gk.JPG
6427,/mnt/ssd-cluster/cara/data/COA_2020/hailey.hester-COA_2020_Insect_HH/images/Drive_01_03300795.JPG,Drive_01_03300795.JPG,COA_2020/hailey.hester-COA_2020_Insect_HH,gk,Drive_01_03300795_gk.JPG
6428,/mnt/ssd-cluster/cara/data/COA_2020/hailey.hester-COA_2020_Insect_HH/images/Drive_01_05080146.JPG,Drive_01_05080146.JPG,COA_2020/hailey.hester-COA_2020_Insect_HH,gk,Drive_01_05080146_gk.JPG
6429,/mnt/ssd-cluster/cara/data/COA_2020/hailey.hester-COA_2020_Insect_HH/images/Drive_01_05080076.JPG,Drive_01_05080076.JPG,COA_2020/hailey.hester-COA_2020_Insect_HH,gk,Drive_01_05080076_gk.JPG
6430,/mnt/ssd-cluster/cara/data/COA_2020/hailey.hester-COA_2020_Insect_HH/images/Drive_01_05080093.JPG,Drive_01_05080093.JPG,COA_2020/hailey.hester-COA_2020_Insect_HH,gk,Drive_01_05080093_gk.JPG
6431,/mnt/ssd-cluster/cara/data/COA_2020/hailey.hester-COA_2020_Insect_HH/images/Drive_01_05080124.JPG,Drive_01_05080124.JPG,COA_2020/hailey.hester-COA_2020_Insect_HH,gk,Drive_01_05080124_gk.JPG
6432,/mnt/ssd-cluster/cara/data/COA_2020/hailey.hester-COA_2020_Insect_HH/images/Drive_01_03300784.JPG,Drive_01_03300784.JPG,COA_2020/hailey.hester-COA_2020_Insect_HH,gk,Drive_01_03300784_gk.JPG
6433,/mnt/ssd-cluster/cara/data/COA_2020/hailey.hester-COA_2020_Insect_HH/images/Drive_01_03300800.JPG,Drive_01_03300800.JPG,COA_2020/hailey.hester-COA_2020_Insect_HH,gk,Drive_01_03300800_gk.JPG
6434,/mnt/ssd-cluster/cara/data/COA_2020/hailey.hester-COA_2020_Insect_HH/images/Drive_01_03300854.JPG,Drive_01_03300854.JPG,COA_2020/hailey.hester-COA_2020_Insect_HH,gk,Drive_01_03300854_gk.JPG
6435,/mnt/ssd-cluster/cara/data/COA_2020/hailey.hester-COA_2020_Insect_HH/images/Drive_01_05080084.JPG,Drive_01_05080084.JPG,COA_2020/hailey.hester-COA_2020_Insect_HH,gk,Drive_01_05080084_gk.JPG
6436,/mnt/ssd-cluster/cara/data/COA_2020/hailey.hester-COA_2020_Insect_HH/images/Drive_01_03300851.JPG,Drive_01_03300851.JPG,COA_2020/hailey.hester-COA_2020_Insect_HH,gk,Drive_01_03300851_gk.JPG
6437,/mnt/ssd-cluster/cara/data/COA_2020/hailey.hester-COA_2020_Insect_HH/images/Drive_01_03300825.JPG,Drive_01_03300825.JPG,COA_2020/hailey.hester-COA_2020_Insect_HH,gk,Drive_01_03300825_gk.JPG
6438,/mnt/ssd-cluster/cara/data/COA_2020/hailey.hester-COA_2020_Insect_HH/images/Drive_01_03300785.JPG,Drive_01_03300785.JPG,COA_2020/hailey.hester-COA_2020_Insect_HH,gk,Drive_01_03300785_gk.JPG
6439,/mnt/ssd-cluster/cara/data/COA_2020/hailey.hester-COA_2020_Insect_HH/images/Drive_01_03300833.JPG,Drive_01_03300833.JPG,COA_2020/hailey.hester-COA_2020_Insect_HH,gk,Drive_01_03300833_gk.JPG
6440,/mnt/ssd-cluster/cara/data/COA_2020/hailey.hester-COA_2020_Insect_HH/images/Drive_01_03300778.JPG,Drive_01_03300778.JPG,COA_2020/hailey.hester-COA_2020_Insect_HH,gk,Drive_01_03300778_gk.JPG
6441,/mnt/ssd-cluster/cara/data/COA_2020/hailey.hester-COA_2020_Insect_HH/images/Drive_01_05080100.JPG,Drive_01_05080100.JPG,COA_2020/hailey.hester-COA_2020_Insect_HH,gk,Drive_01_05080100_gk.JPG
6442,/mnt/ssd-cluster/cara/data/COA_2020/hailey.hester-COA_2020_Insect_HH/images/Drive_01_05080086.JPG,Drive_01_05080086.JPG,COA_2020/hailey.hester-COA_2020_Insect_HH,gk,Drive_01_05080086_gk.JPG
6443,/mnt/ssd-cluster/cara/data/COA_2020/hailey.hester-COA_2020_Insect_HH/images/Drive_01_05080095.JPG,Drive_01_05080095.JPG,COA_2020/hailey.hester-COA_2020_Insect_HH,gk,Drive_01_05080095_gk.JPG
6444,/mnt/ssd-cluster/cara/data/COA_2020/hailey.hester-COA_2020_Insect_HH/images/Drive_01_03300788.JPG,Drive_01_03300788.JPG,COA_2020/hailey.hester-COA_2020_Insect_HH,gk,Drive_01_03300788_gk.JPG
6445,/mnt/ssd-cluster/cara/data/COA_2020/hailey.hester-COA_2020_Insect_HH/images/Drive_01_03300828.JPG,Drive_01_03300828.JPG,COA_2020/hailey.hester-COA_2020_Insect_HH,gk,Drive_01_03300828_gk.JPG
6446,/mnt/ssd-cluster/cara/data/COA_2020/hailey.hester-COA_2020_Insect_HH/images/Drive_01_05090238.JPG,Drive_01_05090238.JPG,COA_2020/hailey.hester-COA_2020_Insect_HH,gk,Drive_01_05090238_gk.JPG
6447,/mnt/ssd-cluster/cara/data/COA_2020/hailey.hester-COA_2020_Insect_HH/images/Drive_01_05080083.JPG,Drive_01_05080083.JPG,COA_2020/hailey.hester-COA_2020_Insect_HH,gk,Drive_01_05080083_gk.JPG
6448,/mnt/ssd-cluster/cara/data/COA_2020/hailey.hester-COA_2020_Insect_HH/images/Drive_01_05080077.JPG,Drive_01_05080077.JPG,COA_2020/hailey.hester-COA_2020_Insect_HH,gk,Drive_01_05080077_gk.JPG
6449,/mnt/ssd-cluster/cara/data/COA_2020/hailey.hester-COA_2020_Insect_HH/images/Drive_01_05080067.JPG,Drive_01_05080067.JPG,COA_2020/hailey.hester-COA_2020_Insect_HH,gk,Drive_01_05080067_gk.JPG
6450,/mnt/ssd-cluster/cara/data/COA_2020/hailey.hester-COA_2020_Insect_HH/images/Drive_01_03300808.JPG,Drive_01_03300808.JPG,COA_2020/hailey.hester-COA_2020_Insect_HH,gk,Drive_01_03300808_gk.JPG
6451,/mnt/ssd-cluster/cara/data/COA_2020/hailey.hester-COA_2020_Insect_HH/images/Drive_01_03300787.JPG,Drive_01_03300787.JPG,COA_2020/hailey.hester-COA_2020_Insect_HH,gk,Drive_01_03300787_gk.JPG
6452,/mnt/ssd-cluster/cara/data/COA_2020/hailey.hester-COA_2020_Insect_HH/images/Drive_01_03300775.JPG,Drive_01_03300775.JPG,COA_2020/hailey.hester-COA_2020_Insect_HH,gk,Drive_01_03300775_gk.JPG
6453,/mnt/ssd-cluster/cara/data/COA_2020/hailey.hester-COA_2020_Insect_HH/images/Drive_01_03300830.JPG,Drive_01_03300830.JPG,COA_2020/hailey.hester-COA_2020_Insect_HH,gk,Drive_01_03300830_gk.JPG
6454,/mnt/ssd-cluster/cara/data/COA_2020/hailey.hester-COA_2020_Insect_HH/images/Drive_01_05080088.JPG,Drive_01_05080088.JPG,COA_2020/hailey.hester-COA_2020_Insect_HH,gk,Drive_01_05080088_gk.JPG
6455,/mnt/ssd-cluster/cara/data/COA_2020/hailey.hester-COA_2020_Insect_HH/images/Drive_01_05080074.JPG,Drive_01_05080074.JPG,COA_2020/hailey.hester-COA_2020_Insect_HH,gk,Drive_01_05080074_gk.JPG
6456,/mnt/ssd-cluster/cara/data/COA_2020/hailey.hester-COA_2020_Insect_HH/images/Drive_01_05080092.JPG,Drive_01_05080092.JPG,COA_2020/hailey.hester-COA_2020_Insect_HH,gk,Drive_01_05080092_gk.JPG
6457,/mnt/ssd-cluster/cara/data/COA_2020/hailey.hester-COA_2020_Insect_HH/images/Drive_01_03300812.JPG,Drive_01_03300812.JPG,COA_2020/hailey.hester-COA_2020_Insect_HH,gk,Drive_01_03300812_gk.JPG
6458,/mnt/ssd-cluster/cara/data/COA_2020/hailey.hester-COA_2020_Insect_HH/images/Drive_01_05080075.JPG,Drive_01_05080075.JPG,COA_2020/hailey.hester-COA_2020_Insect_HH,gk,Drive_01_05080075_gk.JPG
6459,/mnt/ssd-cluster/cara/data/COA_2020/hailey.hester-COA_2020_Insect_HH/images/Drive_01_05080081.JPG,Drive_01_05080081.JPG,COA_2020/hailey.hester-COA_2020_Insect_HH,gk,Drive_01_05080081_gk.JPG
6460,/mnt/ssd-cluster/cara/data/COA_2020/hailey.hester-COA_2020_Insect_HH/images/Drive_01_05080097.JPG,Drive_01_05080097.JPG,COA_2020/hailey.hester-COA_2020_Insect_HH,gk,Drive_01_05080097_gk.JPG
6461,/mnt/ssd-cluster/cara/data/COA_2020/hailey.hester-COA_2020_Insect_HH/images/Drive_01_05080089.JPG,Drive_01_05080089.JPG,COA_2020/hailey.hester-COA_2020_Insect_HH,gk,Drive_01_05080089_gk.JPG
6462,/mnt/ssd-cluster/cara/data/COA_2020/hailey.hester-COA_2020_Insect_HH/images/Drive_01_03300804.JPG,Drive_01_03300804.JPG,COA_2020/hailey.hester-COA_2020_Insect_HH,gk,Drive_01_03300804_gk.JPG
6463,/mnt/ssd-cluster/cara/data/COA_2020/hailey.hester-COA_2020_Insect_HH/images/Drive_01_05090251.JPG,Drive_01_05090251.JPG,COA_2020/hailey.hester-COA_2020_Insect_HH,gk,Drive_01_05090251_gk.JPG
6464,/mnt/ssd-cluster/cara/data/COA_2020/hailey.hester-COA_2020_Insect_HH/images/Drive_01_03300782.JPG,Drive_01_03300782.JPG,COA_2020/hailey.hester-COA_2020_Insect_HH,gk,Drive_01_03300782_gk.JPG
6465,/mnt/ssd-cluster/cara/data/COA_2020/hailey.hester-COA_2020_Insect_HH/images/Drive_01_03300789.JPG,Drive_01_03300789.JPG,COA_2020/hailey.hester-COA_2020_Insect_HH,gk,Drive_01_03300789_gk.JPG
6466,/mnt/ssd-cluster/cara/data/COA_2020/hailey.hester-COA_2020_Insect_HH/images/Drive_01_05080059.JPG,Drive_01_05080059.JPG,COA_2020/hailey.hester-COA_2020_Insect_HH,gk,Drive_01_05080059_gk.JPG
6467,/mnt/ssd-cluster/cara/data/COA_2020/hailey.hester-COA_2020_Insect_HH/images/Drive_01_03300850.JPG,Drive_01_03300850.JPG,COA_2020/hailey.hester-COA_2020_Insect_HH,gk,Drive_01_03300850_gk.JPG
6468,/mnt/ssd-cluster/cara/data/COA_2020/hailey.hester-COA_2020_Insect_HH/images/Drive_01_05090244.JPG,Drive_01_05090244.JPG,COA_2020/hailey.hester-COA_2020_Insect_HH,gk,Drive_01_05090244_gk.JPG
6469,/mnt/ssd-cluster/cara/data/COA_2020/hailey.hester-COA_2020_Insect_HH/images/Drive_01_05080062.JPG,Drive_01_05080062.JPG,COA_2020/hailey.hester-COA_2020_Insect_HH,gk,Drive_01_05080062_gk.JPG
6470,/mnt/ssd-cluster/cara/data/COA_2020/hailey.hester-COA_2020_Insect_HH/images/Drive_01_05090241.JPG,Drive_01_05090241.JPG,COA_2020/hailey.hester-COA_2020_Insect_HH,gk,Drive_01_05090241_gk.JPG
6471,/mnt/ssd-cluster/cara/data/COA_2020/hailey.hester-COA_2020_Insect_HH/images/Drive_01_03300823.JPG,Drive_01_03300823.JPG,COA_2020/hailey.hester-COA_2020_Insect_HH,gk,Drive_01_03300823_gk.JPG
6472,/mnt/ssd-cluster/cara/data/COA_2020/hailey.hester-COA_2020_Insect_HH/images/Drive_01_05080145.JPG,Drive_01_05080145.JPG,COA_2020/hailey.hester-COA_2020_Insect_HH,gk,Drive_01_05080145_gk.JPG
6473,/mnt/ssd-cluster/cara/data/COA_2020/hailey.hester-COA_2020_Insect_HH/images/Drive_01_05080078.JPG,Drive_01_05080078.JPG,COA_2020/hailey.hester-COA_2020_Insect_HH,gk,Drive_01_05080078_gk.JPG
6474,/mnt/ssd-cluster/cara/data/COA_2020/hailey.hester-COA_2020_Insect_HH/images/Drive_01_05090253.JPG,Drive_01_05090253.JPG,COA_2020/hailey.hester-COA_2020_Insect_HH,gk,Drive_01_05090253_gk.JPG
6475,/mnt/ssd-cluster/cara/data/COA_2020/hailey.hester-COA_2020_Insect_HH/images/Drive_01_03300858.JPG,Drive_01_03300858.JPG,COA_2020/hailey.hester-COA_2020_Insect_HH,gk,Drive_01_03300858_gk.JPG
6476,/mnt/ssd-cluster/cara/data/COA_2020/hailey.hester-COA_2020_Insect_HH/images/Drive_01_05080101.JPG,Drive_01_05080101.JPG,COA_2020/hailey.hester-COA_2020_Insect_HH,gk,Drive_01_05080101_gk.JPG
6477,/mnt/ssd-cluster/cara/data/COA_2020/hailey.hester-COA_2020_Insect_HH/images/Drive_01_05080125.JPG,Drive_01_05080125.JPG,COA_2020/hailey.hester-COA_2020_Insect_HH,gk,Drive_01_05080125_gk.JPG
6478,/mnt/ssd-cluster/cara/data/COA_2020/hailey.hester-COA_2020_Insect_HH/images/Drive_01_03300777.JPG,Drive_01_03300777.JPG,COA_2020/hailey.hester-COA_2020_Insect_HH,gk,Drive_01_03300777_gk.JPG
6479,/mnt/ssd-cluster/cara/data/COA_2020/hailey.hester-COA_2020_Insect_HH/images/Drive_01_05090242.JPG,Drive_01_05090242.JPG,COA_2020/hailey.hester-COA_2020_Insect_HH,gk,Drive_01_05090242_gk.JPG
6480,/mnt/ssd-cluster/cara/data/COA_2020/hailey.hester-COA_2020_Insect_HH/images/Drive_01_05080085.JPG,Drive_01_05080085.JPG,COA_2020/hailey.hester-COA_2020_Insect_HH,gk,Drive_01_05080085_gk.JPG
6481,/mnt/ssd-cluster/cara/data/COA_2020/hailey.hester-COA_2020_Insect_HH/images/Drive_01_03300805.JPG,Drive_01_03300805.JPG,COA_2020/hailey.hester-COA_2020_Insect_HH,gk,Drive_01_03300805_gk.JPG
6482,/mnt/ssd-cluster/cara/data/COA_2020/hailey.hester-COA_2020_Insect_HH/images/Drive_01_04140026.JPG,Drive_01_04140026.JPG,COA_2020/hailey.hester-COA_2020_Insect_HH,gk,Drive_01_04140026_gk.JPG
6483,/mnt/ssd-cluster/cara/data/COA_2020/hailey.hester-COA_2020_Insect_HH/images/Drive_01_05090255.JPG,Drive_01_05090255.JPG,COA_2020/hailey.hester-COA_2020_Insect_HH,gk,Drive_01_05090255_gk.JPG
6484,/mnt/ssd-cluster/cara/data/COA_2020/hailey.hester-COA_2020_Insect_HH/images/Drive_01_03300819.JPG,Drive_01_03300819.JPG,COA_2020/hailey.hester-COA_2020_Insect_HH,gk,Drive_01_03300819_gk.JPG
6485,/mnt/ssd-cluster/cara/data/COA_2020/hailey.hester-COA_2020_Insect_HH/images/Drive_01_05080073.JPG,Drive_01_05080073.JPG,COA_2020/hailey.hester-COA_2020_Insect_HH,gk,Drive_01_05080073_gk.JPG
6486,/mnt/ssd-cluster/cara/data/COA_2020/hailey.hester-COA_2020_Insect_HH/images/Drive_01_03300817.JPG,Drive_01_03300817.JPG,COA_2020/hailey.hester-COA_2020_Insect_HH,gk,Drive_01_03300817_gk.JPG
6487,/mnt/ssd-cluster/cara/data/COA_2020/hailey.hester-COA_2020_Insect_HH/images/Drive_01_03300776.JPG,Drive_01_03300776.JPG,COA_2020/hailey.hester-COA_2020_Insect_HH,gk,Drive_01_03300776_gk.JPG
6488,/mnt/ssd-cluster/cara/data/COA_2020/hailey.hester-COA_2020_Insect_HH/images/Drive_01_03300780.JPG,Drive_01_03300780.JPG,COA_2020/hailey.hester-COA_2020_Insect_HH,gk,Drive_01_03300780_gk.JPG
6489,/mnt/ssd-cluster/cara/data/COA_2020/hailey.hester-COA_2020_Insect_HH/images/Drive_01_05080079.JPG,Drive_01_05080079.JPG,COA_2020/hailey.hester-COA_2020_Insect_HH,gk,Drive_01_05080079_gk.JPG
6490,/mnt/ssd-cluster/cara/data/COA_2020/hailey.hester-COA_2020_Insect_HH/images/Drive_01_03300801.JPG,Drive_01_03300801.JPG,COA_2020/hailey.hester-COA_2020_Insect_HH,gk,Drive_01_03300801_gk.JPG
6491,/mnt/ssd-cluster/cara/data/COA_2020/hailey.hester-COA_2020_Insect_HH/images/Drive_01_03300852.JPG,Drive_01_03300852.JPG,COA_2020/hailey.hester-COA_2020_Insect_HH,gk,Drive_01_03300852_gk.JPG
6492,/mnt/ssd-cluster/cara/data/COA_2020/hailey.hester-COA_2020_Insect_HH/images/Drive_01_03300816.JPG,Drive_01_03300816.JPG,COA_2020/hailey.hester-COA_2020_Insect_HH,gk,Drive_01_03300816_gk.JPG
6493,/mnt/ssd-cluster/cara/data/COA_2020/hailey.hester-COA_2020_Insect_HH/images/Drive_01_03300807.JPG,Drive_01_03300807.JPG,COA_2020/hailey.hester-COA_2020_Insect_HH,gk,Drive_01_03300807_gk.JPG
6494,/mnt/ssd-cluster/cara/data/COA_2020/hailey.hester-COA_2020_Insect_HH/images/Drive_01_05080094.JPG,Drive_01_05080094.JPG,COA_2020/hailey.hester-COA_2020_Insect_HH,gk,Drive_01_05080094_gk.JPG
6495,/mnt/ssd-cluster/cara/data/COA_2020/hailey.hester-COA_2020_Insect_HH/images/Drive_01_05080060.JPG,Drive_01_05080060.JPG,COA_2020/hailey.hester-COA_2020_Insect_HH,gk,Drive_01_05080060_gk.JPG
6496,/mnt/ssd-cluster/cara/data/COA_2020/hailey.hester-COA_2020_Insect_HH/images/Drive_01_03300844.JPG,Drive_01_03300844.JPG,COA_2020/hailey.hester-COA_2020_Insect_HH,gk,Drive_01_03300844_gk.JPG
6497,/mnt/ssd-cluster/cara/data/COA_2020/hailey.hester-COA_2020_Insect_HH/images/Drive_01_03300803.JPG,Drive_01_03300803.JPG,COA_2020/hailey.hester-COA_2020_Insect_HH,gk,Drive_01_03300803_gk.JPG
6498,/mnt/ssd-cluster/cara/data/COA_2020/hailey.hester-COA_2020_Insect_HH/images/Drive_01_05080098.JPG,Drive_01_05080098.JPG,COA_2020/hailey.hester-COA_2020_Insect_HH,gk,Drive_01_05080098_gk.JPG
6499,/mnt/ssd-cluster/cara/data/COA_2020/hailey.hester-COA_2020_Insect_HH/images/Drive_01_03300806.JPG,Drive_01_03300806.JPG,COA_2020/hailey.hester-COA_2020_Insect_HH,gk,Drive_01_03300806_gk.JPG
6500,/mnt/ssd-cluster/cara/data/COA_2020/hailey.hester-COA_2020_Insect_HH/images/Drive_01_05080068.JPG,Drive_01_05080068.JPG,COA_2020/hailey.hester-COA_2020_Insect_HH,gk,Drive_01_05080068_gk.JPG
6501,/mnt/ssd-cluster/cara/data/COA_2020/hailey.hester-COA_2020_Insect_HH/images/Drive_01_03300848.JPG,Drive_01_03300848.JPG,COA_2020/hailey.hester-COA_2020_Insect_HH,gk,Drive_01_03300848_gk.JPG
6502,/mnt/ssd-cluster/cara/data/COA_2020/hailey.hester-COA_2020_Insect_HH/images/Drive_01_05090243.JPG,Drive_01_05090243.JPG,COA_2020/hailey.hester-COA_2020_Insect_HH,gk,Drive_01_05090243_gk.JPG
6503,/mnt/ssd-cluster/cara/data/COA_2020/hailey.hester-COA_2020_Insect_HH/images/Drive_01_03300824.JPG,Drive_01_03300824.JPG,COA_2020/hailey.hester-COA_2020_Insect_HH,gk,Drive_01_03300824_gk.JPG
6504,/mnt/ssd-cluster/cara/data/COA_2020/hailey.hester-COA_2020_Insect_HH/images/Drive_01_03300781.JPG,Drive_01_03300781.JPG,COA_2020/hailey.hester-COA_2020_Insect_HH,gk,Drive_01_03300781_gk.JPG
6505,/mnt/ssd-cluster/cara/data/COA_2020/hailey.hester-COA_2020_Insect_HH/images/Drive_01_03300813.JPG,Drive_01_03300813.JPG,COA_2020/hailey.hester-COA_2020_Insect_HH,gk,Drive_01_03300813_gk.JPG
6506,/mnt/ssd-cluster/cara/data/COA_2020/hailey.hester-COA_2020_Insect_HH/images/Drive_01_05080126.JPG,Drive_01_05080126.JPG,COA_2020/hailey.hester-COA_2020_Insect_HH,gk,Drive_01_05080126_gk.JPG
6507,/mnt/ssd-cluster/cara/data/COA_2020/hailey.hester-COA_2020_Insect_HH/images/Drive_01_03300865.JPG,Drive_01_03300865.JPG,COA_2020/hailey.hester-COA_2020_Insect_HH,gk,Drive_01_03300865_gk.JPG
6508,/mnt/ssd-cluster/cara/data/COA_2020/hailey.hester-COA_2020_Insect_HH/images/Drive_01_03300829.JPG,Drive_01_03300829.JPG,COA_2020/hailey.hester-COA_2020_Insect_HH,gk,Drive_01_03300829_gk.JPG
6509,/mnt/ssd-cluster/cara/data/COA_2020/hailey.hester-COA_2020_Insect_HH/images/Drive_01_05090252.JPG,Drive_01_05090252.JPG,COA_2020/hailey.hester-COA_2020_Insect_HH,gk,Drive_01_05090252_gk.JPG
6510,/mnt/ssd-cluster/cara/data/COA_2020/hailey.hester-COA_2020_Insect_HH/images/Drive_01_03300838.JPG,Drive_01_03300838.JPG,COA_2020/hailey.hester-COA_2020_Insect_HH,gk,Drive_01_03300838_gk.JPG
6511,/mnt/ssd-cluster/cara/data/COA_2020/hailey.hester-COA_2020_Insect_HH/images/Drive_01_05080064.JPG,Drive_01_05080064.JPG,COA_2020/hailey.hester-COA_2020_Insect_HH,gk,Drive_01_05080064_gk.JPG
6512,/mnt/ssd-cluster/cara/data/COA_2020/hailey.hester-COA_2020_Insect_HH/images/Drive_01_03300837.JPG,Drive_01_03300837.JPG,COA_2020/hailey.hester-COA_2020_Insect_HH,gk,Drive_01_03300837_gk.JPG
6513,/mnt/ssd-cluster/cara/data/COA_2020/hailey.hester-COA_2020_Insect_HH/images/Drive_01_03300845.JPG,Drive_01_03300845.JPG,COA_2020/hailey.hester-COA_2020_Insect_HH,gk,Drive_01_03300845_gk.JPG
